Record_ID,Date,Time,Road_ID,Area,Vehicle_Count,Car_Count,Bus_Count,Bike_Count,Truck_Count,Avg_Speed_kmph,Congestion_Level,Signal_Wait_Time_sec,Accident_Count,Weather
1915,2024-01-24,07:00,Airport Road,West Zone,1209,558,125,285,241,31.2,High,71,0,Sunny
1777,2024-01-24,08:00,IT Corridor,West Zone,1202,693,122,239,148,37.1,High,69,0,Sunny
2745,2024-01-24,17:00,Ring Road,East Zone,914,522,94,213,85,44.6,Medium,55,0,Cloudy
3818,2024-01-24,17:00,Airport Road,West Zone,1625,853,142,346,284,20.4,High,71,0,Sunny
2719,2024-01-24,18:00,NH-44,Downtown,1388,653,118,341,276,22.3,High,84,0,Rainy
2411,2024-01-25,04:00,Ring Road,North Zone,646,396,46,144,60,42.4,High,57,0,Cloudy
3896,2024-01-25,06:00,Outer Ring Road,North Zone,799,346,94,198,161,46.2,High,62,0,Rainy
2414,2024-01-25,07:00,Lake View Road,East Zone,1785,782,185,324,494,16.9,High,75,0,Rainy
3027,2024-01-25,07:00,Ring Road,South Zone,930,446,80,182,222,39.2,High,56,0,Foggy
3588,2024-01-25,08:00,Airport Road,East Zone,1973,898,192,454,429,19.0,High,88,0,Cloudy
2398,2024-01-25,10:00,MG Road,Downtown,1637,709,148,319,461,23.1,High,66,0,Sunny
1604,2024-01-25,10:00,Airport Road,West Zone,1809,785,163,475,386,20.2,High,76,0,Rainy
1418,2024-01-25,11:00,Market Road,North Zone,652,379,73,170,30,50.8,Medium,45,0,Sunny
1193,2024-01-25,12:00,Market Road,North Zone,879,385,86,198,210,44.6,High,70,0,Rainy
1448,2024-01-25,12:00,Outer Ring Road,North Zone,684,383,53,180,68,45.8,High,52,0,Sunny
921,2024-01-25,13:00,NH-44,Downtown,816,418,61,195,142,46.4,High,69,0,Cloudy
1180,2024-01-25,14:00,Airport Road,Downtown,1201,638,93,266,204,33.9,High,81,0,Sunny
1879,2024-01-25,14:00,Outer Ring Road,South Zone,518,288,58,127,45,50.5,High,50,0,Sunny
582,2024-01-25,19:00,Market Road,Downtown,1815,999,204,376,236,21.0,High,82,0,Sunny
917,2024-01-25,22:00,Lake View Road,South Zone,642,374,56,140,72,50.5,Medium,54,0,Foggy
875,2024-01-26,01:00,MG Road,Downtown,810,390,81,238,101,41.9,High,63,0,Sunny
980,2024-01-26,02:00,Green Park Rd,North Zone,815,351,61,215,188,46.5,High,52,0,Sunny
1725,2024-01-26,06:00,IT Corridor,East Zone,792,491,82,182,37,47.2,High,55,0,Sunny
2067,2024-01-26,13:00,Market Road,South Zone,710,407,74,180,49,51.9,Medium,44,0,Sunny
3201,2024-01-26,18:00,Green Park Rd,East Zone,1741,878,141,491,231,19.6,High,74,0,Rainy
2957,2024-01-26,18:00,Market Road,East Zone,1041,541,117,203,180,36.8,High,77,0,Cloudy
1454,2024-01-26,19:00,Ring Road,West Zone,1281,631,101,310,239,29.0,High,71,0,Cloudy
3895,2024-01-26,20:00,MG Road,Downtown,1625,799,187,372,267,25.0,High,72,0,Cloudy
377,2024-01-26,20:00,NH-44,West Zone,1591,910,171,319,191,22.3,High,85,0,Rainy
2208,2024-01-26,22:00,Outer Ring Road,East Zone,633,354,72,155,52,50.6,High,51,0,Foggy
1356,2024-01-27,07:00,IT Corridor,Downtown,1362,841,97,351,73,36.9,High,69,0,Sunny
1763,2024-01-27,08:00,Market Road,East Zone,1903,1124,214,395,170,15.0,High,78,0,Rainy
3639,2024-01-27,10:00,MG Road,West Zone,1309,648,102,239,320,23.3,High,60,1,Foggy
1740,2024-01-27,13:00,Outer Ring Road,Downtown,809,358,80,226,145,47.5,High,51,0,Sunny
2288,2024-01-27,15:00,Station Road,West Zone,666,344,64,197,61,50.4,High,62,1,Sunny
2169,2024-01-27,19:00,MG Road,Downtown,1289,608,125,260,296,41.9,High,62,0,Sunny
318,2024-01-27,21:00,NH-44,West Zone,734,371,84,216,63,42.6,High,67,0,Foggy
1771,2024-01-27,22:00,NH-44,South Zone,555,272,62,156,65,53.3,High,57,0,Sunny
3750,2024-01-28,07:00,Outer Ring Road,Downtown,1156,548,127,246,235,43.3,High,67,0,Cloudy
2905,2024-01-28,07:00,Ring Road,West Zone,1414,691,115,290,318,34.3,High,74,0,Cloudy
909,2024-01-28,08:00,Airport Road,Downtown,1677,859,147,367,304,22.8,High,72,0,Sunny
2566,2024-01-28,08:00,Green Park Rd,North Zone,984,486,79,276,143,43.0,High,67,0,Sunny
1969,2024-01-28,09:00,Station Road,Downtown,887,438,63,231,155,43.3,High,71,0,Sunny
3781,2024-01-28,09:00,MG Road,West Zone,1060,536,117,302,105,41.1,High,82,0,Cloudy
110,2024-01-28,11:00,NH-44,Downtown,553,302,61,164,26,50.0,Medium,43,0,Cloudy
3214,2024-01-28,18:00,Market Road,North Zone,1167,636,104,259,168,32.6,High,78,0,Rainy
3887,2024-01-28,18:00,Ring Road,North Zone,1204,663,139,342,60,32.0,High,80,0,Sunny
889,2024-01-28,19:00,NH-44,West Zone,1678,792,139,487,260,27.8,High,80,0,Sunny
3335,2024-01-28,21:00,Station Road,North Zone,645,289,59,149,148,49.9,High,50,0,Sunny
3784,2024-01-28,21:00,IT Corridor,West Zone,530,314,53,107,56,48.0,Medium,46,0,Cloudy
165,2024-01-28,22:00,Lake View Road,West Zone,804,467,90,155,92,53.0,Medium,43,0,Sunny
698,2024-01-28,22:00,Market Road,West Zone,827,395,84,187,161,49.2,High,50,0,Sunny
1596,2024-01-29,05:00,MG Road,West Zone,738,365,53,188,132,56.0,High,51,0,Sunny
2528,2024-01-29,06:00,MG Road,South Zone,434,216,42,103,73,47.1,Medium,42,0,Foggy
1155,2024-01-29,12:00,Lake View Road,East Zone,926,553,88,190,95,43.5,High,44,0,Cloudy
1509,2024-01-29,14:00,Green Park Rd,North Zone,766,442,84,209,31,52.8,High,51,0,Sunny
3819,2024-01-29,14:00,MG Road,North Zone,745,412,69,215,49,40.7,Medium,38,0,Cloudy
1720,2024-01-29,15:00,Airport Road,Downtown,1165,514,120,295,236,38.2,High,64,0,Cloudy
616,2024-01-29,16:00,NH-44,East Zone,1084,660,78,200,146,43.3,High,64,0,Sunny
2652,2024-01-29,18:00,Lake View Road,Downtown,1486,725,165,438,158,36.9,High,89,0,Cloudy
1379,2024-01-29,18:00,Market Road,Downtown,1796,1037,156,524,79,12.0,High,86,0,Rainy
1334,2024-01-29,18:00,Green Park Rd,North Zone,1022,475,78,193,276,38.8,High,69,0,Rainy
150,2024-01-29,19:00,Lake View Road,West Zone,1304,786,96,384,38,25.1,High,75,0,Rainy
3427,2024-01-30,06:00,NH-44,East Zone,773,422,91,218,42,47.9,High,25,0,Sunny
3367,2024-01-30,08:00,Lake View Road,North Zone,1609,792,173,401,243,20.1,High,80,0,Rainy
3583,2024-01-30,10:00,Airport Road,East Zone,1477,726,107,368,276,28.9,High,63,0,Sunny
2759,2024-01-30,17:00,Green Park Rd,North Zone,705,435,64,137,69,51.8,High,46,0,Sunny
2669,2024-01-30,18:00,Lake View Road,North Zone,1245,707,124,373,41,33.2,High,72,0,Cloudy
804,2024-01-30,18:00,Market Road,South Zone,1140,568,123,227,222,41.5,High,68,0,Cloudy
2329,2024-01-30,18:00,NH-44,West Zone,1176,666,101,330,79,32.4,High,70,0,Sunny
3672,2024-01-30,21:00,Station Road,East Zone,921,408,101,195,217,48.3,High,69,0,Cloudy
3119,2024-01-30,23:00,NH-44,South Zone,642,303,57,166,116,55.8,High,52,0,Sunny
2424,2024-01-31,03:00,NH-44,West Zone,907,432,72,218,185,40.7,High,67,0,Rainy
3408,2024-01-31,08:00,Ring Road,East Zone,1466,669,173,406,218,27.0,High,67,0,Cloudy
2838,2024-01-31,08:00,Market Road,West Zone,1480,898,128,355,99,28.3,High,68,0,Sunny
3763,2024-01-31,09:00,Station Road,West Zone,1232,619,144,341,128,39.2,High,71,0,Sunny
1661,2024-01-31,14:00,Station Road,South Zone,657,358,66,143,90,46.2,Medium,45,0,Sunny
3655,2024-01-31,18:00,IT Corridor,South Zone,953,461,73,201,218,37.9,High,58,0,Rainy
962,2024-01-31,19:00,Lake View Road,North Zone,1269,676,152,241,200,32.8,High,72,0,Sunny
2624,2024-02-01,02:00,Market Road,Downtown,1325,610,133,285,297,39.3,High,53,0,Cloudy
3007,2024-02-01,13:00,Ring Road,West Zone,1054,566,101,266,121,40.3,High,74,0,Rainy
1223,2024-02-01,18:00,Outer Ring Road,East Zone,1621,965,146,431,79,28.6,High,74,0,Sunny
2939,2024-02-01,18:00,Ring Road,West Zone,1095,611,131,201,152,41.3,High,68,0,Sunny
1806,2024-02-01,19:00,Green Park Rd,South Zone,951,517,87,203,144,40.3,High,77,0,Rainy
3659,2024-02-01,22:00,MG Road,West Zone,971,513,74,189,195,47.9,High,78,0,Sunny
307,2024-02-02,08:00,Ring Road,Downtown,2049,908,197,468,476,12.0,High,86,0,Sunny
3845,2024-02-02,09:00,Lake View Road,West Zone,1089,611,108,321,49,46.5,High,59,0,Sunny
115,2024-02-02,11:00,Airport Road,East Zone,862,374,69,183,236,33.9,High,69,0,Rainy
1721,2024-02-02,16:00,MG Road,Downtown,910,475,81,216,138,35.4,High,80,0,Foggy
509,2024-02-02,16:00,Outer Ring Road,South Zone,505,277,43,99,86,53.7,Medium,55,0,Sunny
930,2024-02-03,00:00,Market Road,West Zone,886,462,70,174,180,36.8,High,67,0,Cloudy
857,2024-02-03,04:00,Lake View Road,East Zone,910,535,68,246,61,34.6,High,55,0,Rainy
1347,2024-02-03,06:00,Green Park Rd,South Zone,545,299,62,114,70,52.2,Medium,47,0,Sunny
817,2024-02-03,07:00,Market Road,Downtown,1394,857,146,286,105,36.4,High,90,0,Sunny
2507,2024-02-03,09:00,IT Corridor,West Zone,1288,716,142,288,142,33.8,High,69,0,Sunny
3055,2024-02-03,16:00,NH-44,East Zone,743,378,80,190,95,47.5,High,67,0,Sunny
764,2024-02-03,18:00,MG Road,North Zone,1351,784,133,385,49,32.9,High,69,0,Cloudy
1499,2024-02-03,20:00,Lake View Road,North Zone,1063,526,108,228,201,42.2,High,85,0,Rainy
2810,2024-02-04,04:00,NH-44,West Zone,414,210,40,85,79,57.0,Medium,40,0,Sunny
1030,2024-02-04,07:00,Station Road,Downtown,1717,814,149,348,406,19.1,High,77,0,Rainy
710,2024-02-04,07:00,MG Road,East Zone,1588,883,178,304,223,26.2,High,79,0,Cloudy
1906,2024-02-04,10:00,NH-44,East Zone,1619,961,132,350,176,16.5,High,65,0,Rainy
3117,2024-02-04,10:00,IT Corridor,South Zone,713,409,74,146,84,48.0,High,55,0,Cloudy
3601,2024-02-04,12:00,Green Park Rd,North Zone,851,522,94,209,26,42.2,High,67,1,Cloudy
59,2024-02-04,12:00,Airport Road,West Zone,634,280,51,172,131,54.8,High,38,1,Sunny
328,2024-02-04,16:00,Station Road,Downtown,788,342,64,167,215,50.5,High,59,0,Sunny
3571,2024-02-04,16:00,Outer Ring Road,North Zone,435,197,38,120,80,52.1,High,61,0,Rainy
525,2024-02-04,17:00,Airport Road,North Zone,1168,641,126,339,62,37.8,High,75,0,Rainy
2018,2024-02-04,17:00,Green Park Rd,South Zone,1590,885,187,398,120,17.7,High,78,0,Rainy
3434,2024-02-04,18:00,Market Road,South Zone,1212,649,100,221,242,36.1,High,72,0,Cloudy
3175,2024-02-04,19:00,Green Park Rd,Downtown,1667,996,128,416,127,24.3,High,73,0,Sunny
3188,2024-02-04,20:00,Ring Road,Downtown,1649,806,149,368,326,20.8,High,71,0,Rainy
124,2024-02-04,21:00,Outer Ring Road,South Zone,622,321,67,119,115,56.1,High,53,0,Sunny
2273,2024-02-05,05:00,Lake View Road,North Zone,596,303,57,167,69,42.5,High,46,0,Rainy
1289,2024-02-05,07:00,Airport Road,East Zone,1466,896,130,361,79,19.5,High,83,0,Foggy
2841,2024-02-05,07:00,NH-44,South Zone,1133,687,100,216,130,48.8,High,53,0,Sunny
547,2024-02-05,09:00,Green Park Rd,East Zone,830,374,59,229,168,40.0,High,65,0,Rainy
2314,2024-02-05,10:00,Ring Road,East Zone,1169,709,101,271,88,39.1,High,69,0,Foggy
2195,2024-02-05,12:00,Station Road,North Zone,850,415,88,250,97,47.6,High,60,0,Cloudy
1400,2024-02-05,16:00,IT Corridor,South Zone,520,246,44,95,135,55.1,High,56,0,Sunny
151,2024-02-05,17:00,MG Road,South Zone,1015,502,91,219,203,41.1,High,74,0,Foggy
383,2024-02-05,20:00,Outer Ring Road,East Zone,1065,473,120,224,248,41.0,High,76,0,Cloudy
965,2024-02-05,20:00,Market Road,North Zone,1310,802,106,362,40,27.3,High,80,0,Foggy
1613,2024-02-06,06:00,MG Road,Downtown,763,341,57,180,185,41.6,High,64,0,Cloudy
1696,2024-02-06,07:00,IT Corridor,South Zone,892,482,90,259,61,47.2,High,58,0,Sunny
268,2024-02-06,08:00,NH-44,North Zone,1380,769,130,297,184,30.9,High,67,0,Foggy
553,2024-02-06,09:00,Lake View Road,Downtown,2225,1141,220,505,359,12.0,High,64,0,Sunny
1898,2024-02-06,09:00,Station Road,Downtown,1981,1068,227,478,208,15.3,High,79,0,Rainy
339,2024-02-06,12:00,IT Corridor,East Zone,750,352,68,198,132,52.9,High,56,0,Sunny
3430,2024-02-06,18:00,Market Road,East Zone,903,525,79,181,118,35.9,High,68,0,Foggy
3591,2024-02-06,20:00,MG Road,North Zone,989,519,104,207,159,45.3,High,58,0,Sunny
3589,2024-02-06,20:00,Ring Road,West Zone,1333,782,114,268,169,35.2,High,69,0,Rainy
3267,2024-02-06,22:00,IT Corridor,West Zone,524,289,50,103,82,48.0,Medium,44,0,Foggy
998,2024-02-07,08:00,Green Park Rd,East Zone,1382,838,148,268,128,38.8,High,76,0,Cloudy
1129,2024-02-07,11:00,IT Corridor,North Zone,916,484,87,264,81,48.4,Medium,36,0,Rainy
1086,2024-02-07,12:00,Airport Road,West Zone,731,428,69,147,87,49.1,High,41,0,Cloudy
1020,2024-02-07,13:00,MG Road,South Zone,523,306,49,97,71,49.7,High,49,0,Rainy
2349,2024-02-07,13:00,MG Road,West Zone,978,513,100,224,141,34.9,High,51,1,Sunny
1608,2024-02-07,16:00,Outer Ring Road,Downtown,859,426,84,177,172,39.8,High,61,0,Sunny
312,2024-02-07,17:00,IT Corridor,North Zone,1531,676,141,277,437,33.1,High,68,0,Sunny
2727,2024-02-07,17:00,Outer Ring Road,South Zone,691,307,78,133,173,41.5,High,57,0,Foggy
3112,2024-02-07,18:00,Outer Ring Road,West Zone,1591,872,171,290,258,26.3,High,70,0,Cloudy
2575,2024-02-07,19:00,Ring Road,South Zone,1344,615,157,345,227,23.7,High,61,0,Sunny
3207,2024-02-07,19:00,Green Park Rd,West Zone,1198,711,118,246,123,37.4,High,72,0,Sunny
587,2024-02-08,06:00,Station Road,Downtown,927,440,107,204,176,43.5,High,66,0,Sunny
1666,2024-02-08,07:00,NH-44,Downtown,1919,1064,198,416,241,29.9,High,79,0,Sunny
2627,2024-02-08,08:00,Airport Road,West Zone,1369,682,98,325,264,33.3,High,85,0,Sunny
2189,2024-02-08,10:00,NH-44,North Zone,1319,591,98,270,360,30.0,High,88,0,Sunny
3995,2024-02-08,10:00,Green Park Rd,South Zone,1499,925,107,282,185,29.4,High,75,0,Cloudy
478,2024-02-08,11:00,MG Road,North Zone,849,511,97,179,62,42.8,High,71,0,Rainy
768,2024-02-08,11:00,MG Road,South Zone,488,218,53,102,115,48.6,Medium,47,0,Foggy
639,2024-02-08,11:00,Outer Ring Road,West Zone,751,354,60,180,157,48.3,High,52,0,Sunny
1730,2024-02-08,12:00,Green Park Rd,West Zone,918,484,106,186,142,46.4,High,56,0,Sunny
3334,2024-02-08,16:00,Lake View Road,Downtown,950,550,74,244,82,40.1,High,71,0,Sunny
1074,2024-02-08,16:00,Station Road,South Zone,751,361,58,214,118,52.1,High,69,0,Sunny
3098,2024-02-08,17:00,MG Road,Downtown,2251,1058,194,560,439,12.0,High,81,0,Rainy
250,2024-02-08,17:00,Station Road,Downtown,1301,566,93,299,343,29.7,High,62,0,Foggy
1488,2024-02-08,18:00,Lake View Road,East Zone,847,481,85,184,97,39.2,High,67,0,Foggy
3277,2024-02-08,18:00,Lake View Road,South Zone,1513,905,108,452,48,27.3,High,58,0,Cloudy
2038,2024-02-08,18:00,IT Corridor,West Zone,1152,710,115,236,91,37.9,High,80,0,Foggy
374,2024-02-08,19:00,Ring Road,North Zone,702,435,63,129,75,45.7,High,43,0,Cloudy
1419,2024-02-08,20:00,NH-44,Downtown,2300,1406,273,504,117,12.0,High,68,0,Rainy
1507,2024-02-08,21:00,MG Road,Downtown,1260,550,137,322,251,36.4,High,68,0,Sunny
911,2024-02-08,21:00,IT Corridor,West Zone,1096,500,128,303,165,41.0,High,72,0,Sunny
1942,2024-02-09,00:00,Outer Ring Road,West Zone,819,369,83,164,203,49.1,High,59,0,Foggy
1603,2024-02-09,01:00,Station Road,West Zone,748,426,54,153,115,44.9,High,67,0,Sunny
1628,2024-02-09,08:00,MG Road,South Zone,635,365,48,184,38,52.0,Medium,43,0,Sunny
2458,2024-02-09,09:00,MG Road,South Zone,1240,698,133,348,61,40.8,High,76,0,Cloudy
1630,2024-02-09,12:00,MG Road,Downtown,679,393,60,144,82,45.3,High,50,0,Foggy
2995,2024-02-09,12:00,Market Road,Downtown,1239,699,132,307,101,41.3,High,59,0,Sunny
963,2024-02-09,15:00,Green Park Rd,Downtown,1138,543,99,311,185,32.1,High,63,0,Sunny
1324,2024-02-09,17:00,MG Road,West Zone,1395,720,120,314,241,34.4,High,70,0,Sunny
1619,2024-02-09,21:00,Market Road,South Zone,473,255,53,137,28,55.2,Medium,36,0,Sunny
91,2024-02-10,04:00,Station Road,East Zone,846,376,85,213,172,42.5,High,64,0,Foggy
1816,2024-02-10,07:00,Lake View Road,Downtown,1235,703,109,370,53,39.3,High,53,0,Sunny
3056,2024-02-10,08:00,Ring Road,South Zone,771,418,63,143,147,49.7,Medium,40,0,Cloudy
109,2024-02-10,08:00,Airport Road,West Zone,1797,981,212,405,199,23.5,High,66,0,Sunny
3269,2024-02-10,09:00,IT Corridor,South Zone,549,248,47,119,135,45.9,High,35,0,Foggy
3751,2024-02-10,11:00,Green Park Rd,North Zone,943,516,67,241,119,37.6,High,72,0,Rainy
1957,2024-02-10,12:00,Lake View Road,East Zone,1029,527,83,264,155,37.6,High,75,0,Rainy
3276,2024-02-10,12:00,NH-44,East Zone,804,427,64,227,86,48.2,High,72,0,Cloudy
3322,2024-02-10,12:00,Green Park Rd,North Zone,652,298,72,165,117,49.8,High,44,0,Sunny
1346,2024-02-10,14:00,Green Park Rd,West Zone,663,408,72,130,53,54.6,High,41,0,Sunny
1854,2024-02-10,17:00,Lake View Road,South Zone,922,487,80,182,173,33.8,High,51,0,Foggy
3376,2024-02-10,17:00,MG Road,South Zone,1340,704,129,357,150,23.0,High,78,0,Rainy
3158,2024-02-10,19:00,Station Road,East Zone,1268,739,139,353,37,37.3,High,70,0,Sunny
701,2024-02-10,21:00,Station Road,West Zone,1136,532,91,225,288,41.0,High,77,0,Cloudy
2518,2024-02-11,06:00,Market Road,South Zone,442,202,43,82,115,61.5,Medium,50,0,Sunny
2963,2024-02-11,07:00,NH-44,Downtown,1608,860,153,341,254,21.5,High,67,0,Cloudy
2985,2024-02-11,07:00,Lake View Road,West Zone,847,509,71,189,78,40.7,High,60,0,Rainy
2269,2024-02-11,08:00,Airport Road,West Zone,1431,698,155,369,209,22.5,High,74,0,Foggy
2516,2024-02-11,09:00,Market Road,East Zone,1501,866,168,361,106,23.3,High,77,0,Cloudy
3456,2024-02-11,10:00,Ring Road,East Zone,1762,971,147,422,222,31.4,High,84,0,Rainy
1079,2024-02-11,12:00,Market Road,South Zone,586,297,53,107,129,53.8,Medium,30,0,Sunny
2258,2024-02-11,14:00,Lake View Road,South Zone,826,496,58,228,44,42.6,High,88,0,Sunny
1417,2024-02-11,15:00,Outer Ring Road,South Zone,686,394,77,188,27,53.2,Medium,55,0,Cloudy
2377,2024-02-11,17:00,Airport Road,North Zone,1006,563,104,246,93,40.0,High,68,0,Rainy
137,2024-02-11,17:00,Market Road,North Zone,1833,1057,169,490,117,12.0,High,81,0,Rainy
1054,2024-02-11,17:00,Ring Road,West Zone,1248,763,139,309,37,21.5,High,89,0,Rainy
590,2024-02-11,18:00,Ring Road,South Zone,1035,622,110,235,68,41.1,High,45,0,Sunny
935,2024-02-11,20:00,NH-44,North Zone,974,586,101,185,102,43.6,High,58,0,Cloudy
1344,2024-02-11,22:00,MG Road,East Zone,665,290,61,176,138,50.3,High,64,0,Sunny
823,2024-02-12,03:00,Market Road,Downtown,845,405,63,208,169,49.7,High,56,0,Sunny
2906,2024-02-12,06:00,Lake View Road,North Zone,910,531,64,174,141,42.6,High,74,0,Sunny
3854,2024-02-12,07:00,IT Corridor,Downtown,1659,772,153,486,248,25.3,High,63,0,Sunny
3253,2024-02-12,10:00,Green Park Rd,South Zone,1496,815,168,338,175,26.0,High,76,0,Sunny
2553,2024-02-12,11:00,Ring Road,South Zone,546,309,38,156,43,51.0,High,64,0,Foggy
2146,2024-02-12,15:00,MG Road,South Zone,502,266,46,91,99,55.6,Medium,40,0,Cloudy
2431,2024-02-12,16:00,Lake View Road,Downtown,824,455,73,164,132,48.7,High,65,0,Sunny
517,2024-02-12,18:00,Outer Ring Road,West Zone,1501,672,169,411,249,28.5,High,62,0,Rainy
3799,2024-02-13,02:00,Ring Road,West Zone,767,348,90,156,173,41.5,High,46,0,Foggy
2658,2024-02-13,05:00,Green Park Rd,East Zone,891,404,88,169,230,43.7,High,54,1,Rainy
518,2024-02-13,07:00,MG Road,East Zone,1288,734,112,293,149,38.5,High,65,0,Cloudy
167,2024-02-13,08:00,Lake View Road,Downtown,2087,1162,195,525,205,12.3,High,91,0,Cloudy
2857,2024-02-13,09:00,Airport Road,Downtown,1824,1000,199,375,250,17.0,High,74,0,Foggy
2961,2024-02-13,11:00,Ring Road,South Zone,540,259,63,139,79,49.9,High,60,0,Foggy
1430,2024-02-13,12:00,Airport Road,North Zone,1110,665,85,310,50,40.0,High,58,0,Cloudy
658,2024-02-13,16:00,Green Park Rd,North Zone,924,559,97,241,27,45.1,High,65,0,Sunny
2004,2024-02-13,20:00,IT Corridor,South Zone,1285,658,107,381,139,30.4,High,72,0,Sunny
71,2024-02-13,21:00,MG Road,North Zone,607,364,48,177,18,58.1,Medium,40,0,Sunny
161,2024-02-14,01:00,Market Road,South Zone,573,320,45,137,71,51.1,High,79,0,Sunny
1658,2024-02-14,08:00,MG Road,East Zone,1040,609,81,290,60,35.8,High,60,0,Foggy
3284,2024-02-14,08:00,IT Corridor,North Zone,1044,570,119,214,141,40.0,High,73,0,Cloudy
3415,2024-02-14,11:00,MG Road,East Zone,656,323,65,145,123,51.7,Medium,49,0,Sunny
1647,2024-02-14,14:00,NH-44,South Zone,729,435,79,172,43,43.7,High,73,0,Sunny
3864,2024-02-14,15:00,Market Road,East Zone,823,448,82,227,66,44.1,High,55,0,Cloudy
3617,2024-02-14,21:00,Lake View Road,West Zone,669,380,59,121,109,54.8,High,67,0,Sunny
709,2024-02-15,06:00,NH-44,Downtown,1169,661,86,325,97,31.5,High,74,0,Rainy
856,2024-02-15,08:00,Station Road,South Zone,1282,741,114,370,57,35.1,High,62,0,Sunny
1676,2024-02-15,09:00,IT Corridor,North Zone,1192,731,104,270,87,31.7,High,68,0,Cloudy
1369,2024-02-15,10:00,Airport Road,South Zone,1067,469,87,282,229,43.0,High,66,0,Cloudy
1779,2024-02-15,10:00,Ring Road,South Zone,1361,719,108,290,244,33.1,High,77,0,Sunny
3803,2024-02-15,11:00,Market Road,Downtown,468,259,36,104,69,45.7,High,71,0,Foggy
335,2024-02-15,13:00,Airport Road,West Zone,710,375,64,145,126,52.5,High,46,0,Sunny
3507,2024-02-15,14:00,MG Road,South Zone,806,444,61,147,154,45.6,High,40,0,Rainy
3111,2024-02-15,18:00,Lake View Road,North Zone,1200,596,119,242,243,23.2,High,89,0,Sunny
3283,2024-02-15,19:00,Airport Road,West Zone,1513,687,180,320,326,28.7,High,77,0,Sunny
1818,2024-02-15,19:00,MG Road,West Zone,1579,761,118,319,381,21.1,High,74,0,Foggy
3931,2024-02-15,23:00,IT Corridor,North Zone,882,380,99,175,228,42.6,High,52,0,Cloudy
1111,2024-02-16,01:00,Ring Road,North Zone,827,372,97,225,133,47.0,High,61,0,Cloudy
674,2024-02-16,02:00,Green Park Rd,Downtown,912,509,108,168,127,43.0,High,66,0,Sunny
2202,2024-02-16,03:00,NH-44,Downtown,887,540,81,215,51,40.0,High,53,0,Rainy
2788,2024-02-16,07:00,Ring Road,North Zone,1501,917,145,362,77,28.2,High,72,0,Sunny
2786,2024-02-16,09:00,Station Road,North Zone,990,432,117,246,195,41.8,High,60,0,Cloudy
3499,2024-02-16,09:00,NH-44,West Zone,1791,1012,131,362,286,12.0,High,80,0,Foggy
993,2024-02-16,10:00,Airport Road,Downtown,1585,698,177,417,293,23.0,High,75,1,Foggy
3912,2024-02-16,10:00,Outer Ring Road,North Zone,1005,443,79,186,297,36.6,High,60,0,Rainy
472,2024-02-16,11:00,Ring Road,East Zone,1012,613,117,220,62,47.0,High,73,0,Sunny
3394,2024-02-16,12:00,Outer Ring Road,North Zone,718,321,77,141,179,46.2,High,65,0,Rainy
1569,2024-02-16,15:00,Station Road,Downtown,1102,546,81,208,267,39.7,High,71,0,Cloudy
3077,2024-02-16,16:00,Airport Road,East Zone,809,404,69,155,181,48.0,Medium,41,0,Sunny
2981,2024-02-16,18:00,Ring Road,East Zone,1028,507,123,261,137,41.8,High,72,0,Cloudy
864,2024-02-16,19:00,Outer Ring Road,South Zone,1282,653,128,320,181,32.2,High,74,0,Sunny
3197,2024-02-16,19:00,Green Park Rd,West Zone,2213,1036,168,551,458,12.0,High,70,0,Rainy
1455,2024-02-16,21:00,Green Park Rd,East Zone,572,312,58,133,69,55.9,Medium,48,0,Sunny
423,2024-02-16,22:00,MG Road,South Zone,741,413,59,192,77,47.6,High,65,0,Cloudy
3538,2024-02-17,02:00,Ring Road,South Zone,697,358,53,131,155,42.2,High,58,0,Cloudy
3381,2024-02-17,07:00,MG Road,East Zone,1194,650,130,343,71,40.5,High,71,0,Sunny
116,2024-02-17,16:00,NH-44,North Zone,927,448,66,170,243,44.4,High,75,0,Cloudy
454,2024-02-17,16:00,Airport Road,South Zone,503,255,52,131,65,53.3,Medium,37,0,Rainy
3962,2024-02-17,18:00,Station Road,South Zone,1006,467,100,190,249,38.5,High,58,0,Sunny
